customer_id,customer_segment,customer_city,customer_state,customer_country,customer_zipcode
6857,Corporate,Caguas,PR,Puerto Rico,725
17295,Corporate,Caguas,PR,Puerto Rico,725
15547,Corporate,Caguas,PR,Puerto Rico,725
15527,Corporate,Caguas,PR,Puerto Rico,725
20027,Corporate,Caguas,PR,Puerto Rico,725
18952,Corporate,Caguas,PR,Puerto Rico,725
17860,Corporate,Caguas,PR,Puerto Rico,725
15269,Corporate,Caguas,PR,Puerto Rico,725
11203,Corporate,Caguas,PR,Puerto Rico,725
9512,Corporate,Caguas,PR,Puerto Rico,725
14057,Corporate,Caguas,PR,Puerto Rico,725
13108,Corporate,Caguas,PR,Puerto Rico,725
13160,Corporate,Caguas,PR,Puerto Rico,725
14559,Corporate,Caguas,PR,Puerto Rico,725
11722,Corporate,Caguas,PR,Puerto Rico,725
13662,Corporate,Caguas,PR,Puerto Rico,725
13644,Corporate,Caguas,PR,Puerto Rico,725
4687,Corporate,Caguas,PR,Puerto Rico,725
14002,Corporate,Caguas,PR,Puerto Rico,725
8840,Corporate,Caguas,PR,Puerto Rico,725
13961,Corporate,Caguas,PR,Puerto Rico,725
1746,Corporate,Caguas,PR,Puerto Rico,725
11023,Corporate,Caguas,PR,Puerto Rico,725
1377,Corporate,Rio Grande,PR,Puerto Rico,745
12499,Corporate,Caguas,PR,Puerto Rico,725
15088,Corporate,Caguas,PR,Puerto Rico,725
8490,Corporate,Caguas,PR,Puerto Rico,725
1344,Corporate,Caguas,PR,Puerto Rico,725
2499,Corporate,Caguas,PR,Puerto Rico,725
6728,Corporate,Caguas,PR,Puerto Rico,725
5374,Corporate,Caguas,PR,Puerto Rico,725
9355,Corporate,Caguas,PR,Puerto Rico,725
2952,Corporate,Caguas,PR,Puerto Rico,725
2030,Corporate,Caguas,PR,Puerto Rico,725
8409,Corporate,Caguas,PR,Puerto Rico,725
17300,Corporate,Caguas,PR,Puerto Rico,725
16372,Corporate,Caguas,PR,Puerto Rico,725
18095,Corporate,Caguas,PR,Puerto Rico,725
18070,Corporate,Caguas,PR,Puerto Rico,725
16428,Corporate,Caguas,PR,Puerto Rico,725
19144,Corporate,Caguas,PR,Puerto Rico,725
15701,Corporate,Caguas,PR,Puerto Rico,725
18819,Corporate,Caguas,PR,Puerto Rico,725
15818,Corporate,Caguas,PR,Puerto Rico,725
15831,Corporate,Caguas,PR,Puerto Rico,725
15757,Corporate,Caguas,PR,Puerto Rico,725
20479,Corporate,Caguas,PR,Puerto Rico,725
18386,Corporate,Caguas,PR,Puerto Rico,725
18331,Corporate,Caguas,PR,Puerto Rico,725
17391,Corporate,Caguas,PR,Puerto Rico,725
16012,Corporate,Caguas,PR,Puerto Rico,725
16009,Corporate,Caguas,PR,Puerto Rico,725
17930,Corporate,Caguas,PR,Puerto Rico,725
17964,Corporate,Caguas,PR,Puerto Rico,725
4735,Corporate,Caguas,PR,Puerto Rico,725
15292,Corporate,Caguas,PR,Puerto Rico,725
20259,Corporate,Caguas,PR,Puerto Rico,725
17798,Corporate,Caguas,PR,Puerto Rico,725
17203,Corporate,Caguas,PR,Puerto Rico,725
16253,Corporate,Toa Alta,PR,Puerto Rico,953
18568,Corporate,Caguas,PR,Puerto Rico,725
20322,Corporate,Caguas,PR,Puerto Rico,725
16210,Corporate,Caguas,PR,Puerto Rico,725
16117,Corporate,Caguas,PR,Puerto Rico,725
11580,Corporate,Caguas,PR,Puerto Rico,725
1312,Corporate,Caguas,PR,Puerto Rico,725
11007,Corporate,Caguas,PR,Puerto Rico,725
7088,Corporate,Westerville,OH,EE. UU.,43081
10016,Corporate,Brooklyn,NY,EE. UU.,11204
14585,Corporate,Tucson,AZ,EE. UU.,85746
13173,Corporate,Pomona,CA,EE. UU.,91767
13018,Corporate,Garland,TX,EE. UU.,75043
12996,Corporate,Richmond,VA,EE. UU.,23223
14527,Corporate,Woonsocket,RI,EE. UU.,2895
13402,Corporate,Los Angeles,CA,EE. UU.,90043
14860,Corporate,Jacksonville,FL,EE. UU.,32244
13819,Corporate,Marrero,LA,EE. UU.,70072
13778,Corporate,Saint Peters,MO,EE. UU.,63376
12658,Corporate,Carol Stream,IL,EE. UU.,60188
14962,Corporate,Seattle,WA,EE. UU.,98115
15067,Corporate,Ithaca,NY,EE. UU.,14850
13329,Corporate,Ogden,UT,EE. UU.,84404
13130,Corporate,Elmhurst,NY,EE. UU.,11373
14201,Corporate,Brooklyn,NY,EE. UU.,11214
13014,Corporate,Kaneohe,HI,EE. UU.,96744
13175,Corporate,Los Angeles,CA,EE. UU.,90003
13244,Corporate,San Benito,TX,EE. UU.,78586
1878,Corporate,San Diego,CA,EE. UU.,92117
14794,Corporate,Rio Rancho,NM,EE. UU.,87124
12640,Corporate,Las Vegas,NV,EE. UU.,89123
12940,Corporate,Orange Park,FL,EE. UU.,32073
12859,Corporate,Huntington Beach,CA,EE. UU.,92646
14487,Corporate,Philadelphia,PA,EE. UU.,19145
16475,Corporate,Honolulu,HI,EE. UU.,96817
15770,Corporate,Mount Pleasant,MI,EE. UU.,48858
17236,Corporate,Lancaster,CA,EE. UU.,93536
16500,Corporate,Pawtucket,RI,EE. UU.,2860
16479,Corporate,San Bernardino,CA,EE. UU.,92407
19111,Corporate,Dallas,TX,EE. UU.,75228
18833,Corporate,San Francisco,CA,EE. UU.,94109
15830,Corporate,Chicago,IL,EE. UU.,60615
8598,Corporate,San Diego,CA,EE. UU.,92117
18487,Corporate,Pomona,CA,EE. UU.,91766
18885,Corporate,New York,NY,EE. UU.,10023
17385,Corporate,Katy,TX,EE. UU.,77450
15554,Corporate,Jacksonville,NC,EE. UU.,28540
15505,Corporate,Elk Grove,CA,EE. UU.,95758
15649,Corporate,Pekin,IL,EE. UU.,61554
15307,Corporate,Marietta,GA,EE. UU.,30066
20148,Corporate,Pompano Beach,FL,EE. UU.,33065
20146,Corporate,Lynnwood,WA,EE. UU.,98037
17214,Corporate,Hollister,CA,EE. UU.,95023
17824,Corporate,Pittsburg,CA,EE. UU.,94565
20353,Corporate,Vista,CA,EE. UU.,92083
18856,Corporate,Richmond,VA,EE. UU.,23223
17470,Corporate,Alhambra,CA,EE. UU.,91801
15946,Corporate,San Jose,CA,EE. UU.,95148
17627,Corporate,Walnut,CA,EE. UU.,91789
17285,Corporate,Philadelphia,PA,EE. UU.,19124
17953,Corporate,Mchenry,IL,EE. UU.,60050
20689,Corporate,Holland,MI,EE. UU.,49423
18869,Corporate,Mechanicsburg,PA,EE. UU.,17055
17406,Corporate,Milford,CT,EE. UU.,6460
20702,Corporate,Clearfield,UT,EE. UU.,84015
18447,Corporate,Chicago,IL,EE. UU.,60645
7395,Corporate,East Brunswick,NJ,EE. UU.,8816
17578,Corporate,Hamilton,OH,EE. UU.,45013
15169,Corporate,Chicago,IL,EE. UU.,60647
16320,Corporate,North Bergen,NJ,EE. UU.,7047
16352,Corporate,Chesapeake,VA,EE. UU.,23322
20450,Corporate,Tampa,FL,EE. UU.,33624
19016,Corporate,Ewa Beach,HI,EE. UU.,96706
17760,Corporate,Brooklyn,NY,EE. UU.,11201
17089,Corporate,Loveland,OH,EE. UU.,45140
101,Corporate,Dorchester Center,MA,EE. UU.,2124
10002,Corporate,New York,NY,EE. UU.,10040
6856,Corporate,Plainfield,IL,EE. UU.,60544
193,Corporate,Gaithersburg,MD,EE. UU.,20878
13625,Corporate,Detroit,MI,EE. UU.,48238
14033,Corporate,Norcross,GA,EE. UU.,30093
12625,Corporate,San Marcos,TX,EE. UU.,78666
13180,Corporate,North Hollywood,CA,EE. UU.,91606
14263,Corporate,Buffalo,NY,EE. UU.,14221
14152,Corporate,Houston,TX,EE. UU.,77036
14434,Corporate,Greeley,CO,EE. UU.,80631
12535,Corporate,Las Vegas,NV,EE. UU.,89123
14961,Corporate,Chicago,IL,EE. UU.,60640
3732,Corporate,Norcross,GA,EE. UU.,30093
7025,Corporate,Buffalo,NY,EE. UU.,14221
16388,Corporate,Tucson,AZ,EE. UU.,85706
20336,Corporate,Los Angeles,CA,EE. UU.,90024
19160,Corporate,Williamsport,PA,EE. UU.,17701
17663,Corporate,Las Vegas,NV,EE. UU.,89123
17497,Corporate,Houston,TX,EE. UU.,77083
15441,Corporate,San Diego,CA,EE. UU.,92111
16152,Corporate,San Jose,CA,EE. UU.,95111
17855,Corporate,Detroit,MI,EE. UU.,48219
18563,Corporate,Lindenhurst,NY,EE. UU.,11757
15270,Corporate,Duluth,GA,EE. UU.,30096
20406,Corporate,Del Rio,TX,EE. UU.,78840
17517,Corporate,Las Cruces,NM,EE. UU.,88005
18865,Corporate,Fremont,CA,EE. UU.,94538
15470,Corporate,Peoria,AZ,EE. UU.,85345
15468,Corporate,Jacksonville,NC,EE. UU.,28540
15703,Corporate,Henrico,VA,EE. UU.,23233
18278,Corporate,Edison,NJ,EE. UU.,8817
17570,Corporate,Indianapolis,IN,EE. UU.,46227
4990,Corporate,Yonkers,NY,EE. UU.,10701
14769,Corporate,Malden,MA,EE. UU.,2148
14994,Corporate,Modesto,CA,EE. UU.,95355
14644,Corporate,Albuquerque,NM,EE. UU.,87111
14305,Corporate,Summerville,SC,EE. UU.,29483
13159,Corporate,Richmond,VA,EE. UU.,23223
14477,Corporate,Saint Paul,MN,EE. UU.,55124
13458,Corporate,Ogden,UT,EE. UU.,84404
13186,Corporate,Chicago,IL,EE. UU.,60628
14056,Corporate,Beloit,WI,EE. UU.,53511
14000,Corporate,Brooklyn,NY,EE. UU.,11218
12503,Corporate,Chicago,IL,EE. UU.,60619
14991,Corporate,Costa Mesa,CA,EE. UU.,92626
13010,Corporate,Joliet,IL,EE. UU.,60435
13207,Corporate,Pawtucket,RI,EE. UU.,2860
13009,Corporate,Washington,DC,EE. UU.,20019
12989,Corporate,Fremont,CA,EE. UU.,94538
13537,Corporate,Rowland Heights,CA,EE. UU.,91748
13572,Corporate,Ballwin,MO,EE. UU.,63021
1248,Corporate,Reseda,CA,EE. UU.,91335
14695,Corporate,Bronx,NY,EE. UU.,10461
14802,Corporate,Lakewood,OH,EE. UU.,44107
13979,Corporate,Fayetteville,NC,EE. UU.,28314
5166,Corporate,Kenner,LA,EE. UU.,70065
12654,Corporate,La Puente,CA,EE. UU.,91744
14426,Corporate,Tempe,AZ,EE. UU.,85282
17968,Corporate,Antioch,CA,EE. UU.,94509
9734,Corporate,Rego Park,NY,EE. UU.,11374
18065,Corporate,Glenview,IL,EE. UU.,60025
18246,Corporate,Newark,NJ,EE. UU.,7105
16593,Corporate,Garden Grove,CA,EE. UU.,92840
19267,Corporate,Strongsville,OH,EE. UU.,44136
16427,Corporate,Morristown,NJ,EE. UU.,7960
19192,Corporate,Brooklyn,NY,EE. UU.,11237
16604,Corporate,Weslaco,TX,EE. UU.,78596
16549,Corporate,Cary,NC,EE. UU.,27511
16505,Corporate,Tinley Park,IL,EE. UU.,60477
18771,Corporate,Elyria,OH,EE. UU.,44035
20590,Corporate,Highland,CA,EE. UU.,92346
18387,Corporate,Lutz,FL,EE. UU.,33549
17521,Corporate,Pico Rivera,CA,EE. UU.,90660
16053,Corporate,Jackson,MI,EE. UU.,49201
17919,Corporate,Hialeah,FL,EE. UU.,33010
18433,Corporate,Philadelphia,PA,EE. UU.,19134
15611,Corporate,Tucson,AZ,EE. UU.,85713
15608,Corporate,Colorado Springs,CO,EE. UU.,80918
17580,Corporate,Elgin,IL,EE. UU.,60123
15194,Corporate,Phoenix,AZ,EE. UU.,85009
16164,Corporate,Loveland,OH,EE. UU.,45140
16326,Corporate,Aurora,CO,EE. UU.,80011
20070,Corporate,Cerritos,CA,EE. UU.,90703
15234,Corporate,Phoenix,AZ,EE. UU.,85022
15233,Corporate,Denver,CO,EE. UU.,80219
18245,Corporate,El Paso,TX,EE. UU.,79936
19052,Corporate,Garland,TX,EE. UU.,75040
16591,Corporate,Westminster,CA,EE. UU.,92683
19069,Corporate,Honolulu,HI,EE. UU.,96817
19157,Corporate,Tempe,AZ,EE. UU.,85282
19153,Corporate,Princeton,NJ,EE. UU.,8540
19207,Corporate,Chesapeake,VA,EE. UU.,23322
18820,Corporate,Powder Springs,GA,EE. UU.,30127
18765,Corporate,El Centro,CA,EE. UU.,92243
15885,Corporate,Cupertino,CA,EE. UU.,95014
15776,Corporate,Chapel Hill,NC,EE. UU.,27514
18389,Corporate,Los Angeles,CA,EE. UU.,90002
20731,Corporate,Broken Arrow,OK,EE. UU.,74012
18027,Corporate,West New York,NJ,EE. UU.,7093
17519,Corporate,San Antonio,TX,EE. UU.,78240
18418,Corporate,Augusta,GA,EE. UU.,30906
20704,Corporate,Bronx,NY,EE. UU.,10456
20721,Corporate,Oxnard,CA,EE. UU.,93030
20648,Corporate,Newark,DE,EE. UU.,19711
18394,Corporate,Martinez,CA,EE. UU.,94553
15536,Corporate,Huntington Park,CA,EE. UU.,90255
15534,Corporate,Newburgh,NY,EE. UU.,12550
19919,Corporate,San Francisco,CA,EE. UU.,94109
20112,Corporate,Richmond,VA,EE. UU.,23223
20141,Corporate,Oxnard,CA,EE. UU.,93033
20512,Corporate,New Bedford,MA,EE. UU.,2740
11891,Corporate,Provo,UT,EE. UU.,84604
8596,Corporate,Canton,MI,EE. UU.,48187
8257,Corporate,Fargo,ND,EE. UU.,58103
11325,Consumer,Caguas,PR,Puerto Rico,725
5427,Home Office,Ann Arbor,MI,EE. UU.,48103
7483,Consumer,Caguas,PR,Puerto Rico,725
8151,Corporate,Caguas,PR,Puerto Rico,725
9076,Consumer,Stockbridge,GA,EE. UU.,30281
1896,Home Office,Chicago,IL,EE. UU.,60614
6267,Home Office,Enfield,CT,EE. UU.,6082
993,Home Office,Fairfield,OH,EE. UU.,45014
4055,Home Office,Levittown,NY,EE. UU.,11756
3124,Home Office,Freeport,NY,EE. UU.,11520
10624,Consumer,Caguas,PR,Puerto Rico,725
11655,Consumer,Caguas,PR,Puerto Rico,725
6744,Corporate,Caguas,PR,Puerto Rico,725
6889,Consumer,Hanford,CA,EE. UU.,93230
6490,Home Office,West Jordan,UT,EE. UU.,84084
6266,Consumer,Carolina,PR,Puerto Rico,983
528,Consumer,Caguas,PR,Puerto Rico,725
11271,Consumer,Arecibo,PR,Puerto Rico,612
2191,Consumer,Watsonville,CA,EE. UU.,95076
954,Home Office,Richmond,TX,EE. UU.,77469
9835,Consumer,San Bernardino,CA,EE. UU.,92407
1697,Corporate,Caguas,PR,Puerto Rico,725
1159,Home Office,Stone Mountain,GA,EE. UU.,30083
2996,Consumer,Caguas,PR,Puerto Rico,725
7360,Consumer,Caguas,PR,Puerto Rico,725
4273,Home Office,Tucson,AZ,EE. UU.,85713
3846,Home Office,Ontario,CA,EE. UU.,91764
5393,Home Office,Wilmington,CA,EE. UU.,90744
5850,Consumer,Caguas,PR,Puerto Rico,725
9031,Home Office,Philadelphia,PA,EE. UU.,19139
9863,Corporate,Caguas,PR,Puerto Rico,725
8423,Consumer,South Gate,CA,EE. UU.,90280
11220,Consumer,Passaic,NJ,EE. UU.,7055
8582,Home Office,Houston,TX,EE. UU.,77088
6913,Home Office,Cypress,CA,EE. UU.,90630
2878,Home Office,Union,NJ,EE. UU.,7083
8952,Home Office,Mission,TX,EE. UU.,78572
3385,Home Office,Placentia,CA,EE. UU.,92870
7221,Consumer,Caguas,PR,Puerto Rico,725
5307,Home Office,New Braunfels,TX,EE. UU.,78130
3506,Home Office,Phoenix,AZ,EE. UU.,85029
6410,Home Office,Sheboygan,WI,EE. UU.,53081
9446,Corporate,Caguas,PR,Puerto Rico,725
1760,Consumer,Caguas,PR,Puerto Rico,725
10662,Home Office,Sunnyvale,CA,EE. UU.,94087
1172,Home Office,Waukegan,IL,EE. UU.,60085
1026,Home Office,Ontario,CA,EE. UU.,91761
6040,Consumer,Trujillo Alto,PR,Puerto Rico,976
8532,Consumer,South Richmond Hill,NY,EE. UU.,11419
6941,Home Office,Caguas,PR,Puerto Rico,725
6577,Consumer,Stafford,VA,EE. UU.,22554
12155,Home Office,Raleigh,NC,EE. UU.,27610
974,Consumer,Fresno,CA,EE. UU.,93727
3152,Home Office,Caguas,PR,Puerto Rico,725
9536,Consumer,Los Angeles,CA,EE. UU.,90004
11300,Home Office,Bronx,NY,EE. UU.,10453
6507,Consumer,Caguas,PR,Puerto Rico,725
11893,Corporate,Caguas,PR,Puerto Rico,725
3845,Corporate,Caguas,PR,Puerto Rico,725
11810,Consumer,Endicott,NY,EE. UU.,13760
8982,Home Office,Sunnyvale,CA,EE. UU.,94087
7560,Consumer,Caguas,PR,Puerto Rico,725
12316,Consumer,Chicago,IL,EE. UU.,60615
3949,Consumer,Philadelphia,PA,EE. UU.,19143
3092,Home Office,Albuquerque,NM,EE. UU.,87112
10131,Consumer,Caguas,PR,Puerto Rico,725
4058,Consumer,San Jose,CA,EE. UU.,95124
7546,Home Office,Newark,NJ,EE. UU.,7104
344,Consumer,Caguas,PR,Puerto Rico,725
1767,Home Office,Caguas,PR,Puerto Rico,725
1387,Consumer,Caguas,PR,Puerto Rico,725
8912,Home Office,Caguas,PR,Puerto Rico,725
550,Home Office,Lancaster,PA,EE. UU.,17601
5108,Consumer,Caguas,PR,Puerto Rico,725
3427,Corporate,Caguas,PR,Puerto Rico,725
2806,Consumer,Caguas,PR,Puerto Rico,725
11533,Home Office,Mchenry,IL,EE. UU.,60050
672,Corporate,Caguas,PR,Puerto Rico,725
11989,Consumer,Caguas,PR,Puerto Rico,725
6565,Home Office,Powder Springs,GA,EE. UU.,30127
6753,Home Office,Winter Park,FL,EE. UU.,32792
11845,Home Office,Memphis,TN,EE. UU.,38111
11111,Consumer,San Sebastian,PR,Puerto Rico,685
11769,Consumer,Caguas,PR,Puerto Rico,725
10606,Home Office,Littleton,CO,EE. UU.,80126
8379,Home Office,Brandon,FL,EE. UU.,33511
6282,Consumer,Caguas,PR,Puerto Rico,725
7900,Home Office,San Diego,CA,EE. UU.,92111
2343,Consumer,Lawton,OK,EE. UU.,73505
9793,Home Office,Pekin,IL,EE. UU.,61554
3307,Consumer,Caguas,PR,Puerto Rico,725
5056,Home Office,San Benito,TX,EE. UU.,78586
7111,Home Office,Ewa Beach,HI,EE. UU.,96706
6115,Home Office,Caguas,PR,Puerto Rico,725
1087,Home Office,Richardson,TX,EE. UU.,75080
2551,Consumer,Caguas,PR,Puerto Rico,725
8284,Consumer,Caguas,PR,Puerto Rico,725
8604,Home Office,Medina,OH,EE. UU.,44256
7628,Corporate,Guayama,PR,Puerto Rico,784
1006,Home Office,Laredo,TX,EE. UU.,78040
5705,Home Office,Brandon,FL,EE. UU.,33511
4949,Consumer,Riverside,CA,EE. UU.,92507
7405,Consumer,Mission Viejo,CA,EE. UU.,92691
10422,Consumer,Chicago,IL,EE. UU.,60616
4049,Consumer,Caguas,PR,Puerto Rico,725
8603,Home Office,Indianapolis,IN,EE. UU.,46227
6237,Home Office,El Cajon,CA,EE. UU.,92020
8217,Home Office,Sacramento,CA,EE. UU.,95828
8319,Consumer,Albany,OR,EE. UU.,97321
8581,Home Office,Atlanta,GA,EE. UU.,30318
11894,Home Office,Canoga Park,CA,EE. UU.,91304
10882,Home Office,Powder Springs,GA,EE. UU.,30127
1810,Home Office,Antioch,CA,EE. UU.,94509
5325,Consumer,Caguas,PR,Puerto Rico,725
6985,Consumer,Caguas,PR,Puerto Rico,725
9065,Home Office,Milwaukee,WI,EE. UU.,53209
573,Consumer,Washington,DC,EE. UU.,20019
11356,Consumer,Caguas,PR,Puerto Rico,725
9483,Consumer,Oregon City,OR,EE. UU.,97045
7831,Consumer,Caguas,PR,Puerto Rico,725
6157,Consumer,Caguas,PR,Puerto Rico,725
3562,Home Office,Annandale,VA,EE. UU.,22003
12250,Consumer,Caguas,PR,Puerto Rico,725
12283,Consumer,San Juan,PR,Puerto Rico,921
2729,Consumer,Caguas,PR,Puerto Rico,725
6917,Home Office,Beloit,WI,EE. UU.,53511
5919,Home Office,Staten Island,NY,EE. UU.,10306
6885,Consumer,Cypress,CA,EE. UU.,90630
11670,Consumer,Caguas,PR,Puerto Rico,725
5652,Home Office,Bend,OR,EE. UU.,97701
4961,Home Office,Opa Locka,FL,EE. UU.,33055
10498,Consumer,Corona,NY,EE. UU.,11368
7965,Consumer,Hialeah,FL,EE. UU.,33012
3551,Consumer,Caguas,PR,Puerto Rico,725
8785,Home Office,New York,NY,EE. UU.,10023
11240,Home Office,Richmond,VA,EE. UU.,23223
1252,Consumer,New York,NY,EE. UU.,10016
11440,Home Office,Wilkes Barre,PA,EE. UU.,18702
3821,Corporate,Caguas,PR,Puerto Rico,725
4124,Consumer,Caguas,PR,Puerto Rico,725
10169,Home Office,Daly City,CA,EE. UU.,94015
6387,Consumer,San Benito,TX,EE. UU.,78586
11608,Consumer,Norwalk,CA,EE. UU.,90650
7807,Consumer,Houston,TX,EE. UU.,77036
5575,Home Office,Elk Grove,CA,EE. UU.,95758
10994,Consumer,El Monte,CA,EE. UU.,91732
5591,Home Office,Hollywood,FL,EE. UU.,33025
9492,Corporate,Caguas,PR,Puerto Rico,725
4948,Consumer,Caguas,PR,Puerto Rico,725
8606,Home Office,Winter Park,FL,EE. UU.,32792
610,Home Office,New York,NY,EE. UU.,10033
2640,Consumer,Caguas,PR,Puerto Rico,725
8871,Home Office,Granite City,IL,EE. UU.,62040
1879,Corporate,Caguas,PR,Puerto Rico,725
2852,Home Office,Lenoir,NC,EE. UU.,28645
7388,Home Office,Tampa,FL,EE. UU.,33614
11148,Consumer,San Antonio,TX,EE. UU.,78227
7145,Home Office,Lancaster,OH,EE. UU.,43130
10415,Consumer,Caguas,PR,Puerto Rico,725
12410,Consumer,Sandusky,OH,EE. UU.,44870
6409,Home Office,Sanford,NC,EE. UU.,27330
8000,Home Office,Caguas,PR,Puerto Rico,725
12228,Consumer,Caguas,PR,Puerto Rico,725
11647,Consumer,Caguas,PR,Puerto Rico,725
4361,Corporate,Caguas,PR,Puerto Rico,725
6139,Consumer,Caguas,PR,Puerto Rico,725
4091,Consumer,New York,NY,EE. UU.,10016
9648,Home Office,Mesa,AZ,EE. UU.,85201
3992,Corporate,Caguas,PR,Puerto Rico,725
10997,Corporate,Pacoima,CA,EE. UU.,91331
6058,Consumer,San Antonio,TX,EE. UU.,78240
9668,Home Office,Caguas,PR,Puerto Rico,725
10445,Consumer,Caguas,PR,Puerto Rico,725
350,Consumer,Caguas,PR,Puerto Rico,725
2480,Home Office,Milwaukee,WI,EE. UU.,53209
11859,Home Office,Tucson,AZ,EE. UU.,85710
10600,Consumer,Caguas,PR,Puerto Rico,725
208,Home Office,Bayamon,PR,Puerto Rico,957
11113,Consumer,Brooklyn,NY,EE. UU.,11208
10435,Home Office,Hawthorne,CA,EE. UU.,90250
2905,Home Office,Caguas,PR,Puerto Rico,725
5261,Consumer,Manati,PR,Puerto Rico,674
6284,Consumer,Caguas,PR,Puerto Rico,725
1276,Consumer,Honolulu,HI,EE. UU.,96817
11434,Home Office,Miami,FL,EE. UU.,33147
9630,Consumer,Caguas,PR,Puerto Rico,725
9445,Home Office,Plano,TX,EE. UU.,75023
10409,Corporate,Caguas,PR,Puerto Rico,725
1329,Consumer,Las Vegas,NV,EE. UU.,89101
5906,Consumer,Canovanas,PR,Puerto Rico,729
4977,Consumer,Caguas,PR,Puerto Rico,725
3876,Consumer,Normal,IL,EE. UU.,61761
675,Home Office,Greensboro,NC,EE. UU.,27410
3622,Home Office,Brooklyn,NY,EE. UU.,11204
11812,Consumer,Medford,MA,EE. UU.,2155
6748,Home Office,Greensboro,NC,EE. UU.,27406
9497,Consumer,Caguas,PR,Puerto Rico,725
6954,Home Office,Lawrenceville,GA,EE. UU.,30044
588,Consumer,Caguas,PR,Puerto Rico,725
139,Home Office,San Diego,CA,EE. UU.,92104
8045,Home Office,Powder Springs,GA,EE. UU.,30127
5833,Home Office,Brooklyn,NY,EE. UU.,11216
2342,Home Office,Washington,DC,EE. UU.,20009
5802,Home Office,Caguas,PR,Puerto Rico,725
12220,Home Office,Chicago,IL,EE. UU.,60622
10886,Home Office,Brooklyn,NY,EE. UU.,11219
1918,Home Office,Santee,CA,EE. UU.,92071
6916,Home Office,Escondido,CA,EE. UU.,92027
5701,Home Office,Caguas,PR,Puerto Rico,725
3880,Home Office,Bakersfield,CA,EE. UU.,93307
6942,Home Office,Long Beach,CA,EE. UU.,90805
8966,Home Office,Fort Worth,TX,EE. UU.,76106
6349,Home Office,Lewisville,TX,EE. UU.,75067
7578,Home Office,Pompano Beach,FL,EE. UU.,33065
1160,Home Office,Los Angeles,CA,EE. UU.,90023
5938,Consumer,Caguas,PR,Puerto Rico,725
7593,Home Office,New Haven,CT,EE. UU.,6511
2195,Home Office,Dallas,TX,EE. UU.,75228
8958,Home Office,Chicago,IL,EE. UU.,60608
4709,Consumer,Caguas,PR,Puerto Rico,725
7618,Home Office,Caguas,PR,Puerto Rico,725
11703,Consumer,Caguas,PR,Puerto Rico,725
5830,Consumer,Caguas,PR,Puerto Rico,725
10356,Corporate,Caguas,PR,Puerto Rico,725
1207,Consumer,Diamond Bar,CA,EE. UU.,91765
3510,Home Office,San Jose,CA,EE. UU.,95148
8141,Home Office,Houston,TX,EE. UU.,77072
12057,Home Office,Brooklyn,NY,EE. UU.,11216
2171,Consumer,Caguas,PR,Puerto Rico,725
8413,Consumer,Caguas,PR,Puerto Rico,725
7872,Home Office,San Jose,CA,EE. UU.,95123
8751,Consumer,Caguas,PR,Puerto Rico,725
4625,Consumer,Oviedo,FL,EE. UU.,32765
5541,Home Office,Houston,TX,EE. UU.,77015
8916,Consumer,Bayamon,PR,Puerto Rico,957
620,Consumer,Caguas,PR,Puerto Rico,725
11043,Consumer,Caguas,PR,Puerto Rico,725
10234,Consumer,Las Cruces,NM,EE. UU.,88005
5075,Consumer,Jonesboro,AR,EE. UU.,72401
1333,Consumer,Colorado Springs,CO,EE. UU.,80906
10475,Consumer,Caguas,PR,Puerto Rico,725
11496,Consumer,Caguas,PR,Puerto Rico,725
6809,Consumer,Caguas,PR,Puerto Rico,725
7583,Consumer,Asheboro,NC,EE. UU.,27203
9259,Consumer,Guayama,PR,Puerto Rico,784
6608,Home Office,Pompano Beach,FL,EE. UU.,33068
7718,Home Office,Caguas,PR,Puerto Rico,725
630,Consumer,Caguas,PR,Puerto Rico,725
5470,Consumer,Caguas,PR,Puerto Rico,725
8710,Consumer,Duluth,GA,EE. UU.,30096
4844,Home Office,El Centro,CA,EE. UU.,92243
5437,Home Office,San Pablo,CA,EE. UU.,94806
5588,Consumer,Santa Ana,CA,EE. UU.,92707
8634,Consumer,Caguas,PR,Puerto Rico,725
12021,Consumer,Caguas,PR,Puerto Rico,725
7571,Consumer,Chicago,IL,EE. UU.,60626
4835,Consumer,Memphis,TN,EE. UU.,38127
10931,Consumer,Caguas,PR,Puerto Rico,725
562,Consumer,Tracy,CA,EE. UU.,95376
8942,Home Office,Caguas,PR,Puerto Rico,725
1297,Consumer,San Diego,CA,EE. UU.,92105
3419,Consumer,Flushing,NY,EE. UU.,11355
8880,Home Office,Escondido,CA,EE. UU.,92026
11966,Consumer,Caguas,PR,Puerto Rico,725
5005,Consumer,Berwyn,IL,EE. UU.,60402
3500,Home Office,Escondido,CA,EE. UU.,92027
6114,Home Office,Fremont,CA,EE. UU.,94539
2285,Home Office,Caguas,PR,Puerto Rico,725
3638,Consumer,Caguas,PR,Puerto Rico,725
6845,Home Office,Los Angeles,CA,EE. UU.,90003
8416,Home Office,Colton,CA,EE. UU.,92324
6038,Consumer,Plainfield,NJ,EE. UU.,7060
4981,Home Office,Bronx,NY,EE. UU.,10466
3508,Home Office,Escondido,CA,EE. UU.,92027
11863,Consumer,Caguas,PR,Puerto Rico,725
6076,Consumer,Caguas,PR,Puerto Rico,725
5305,Home Office,Corona,CA,EE. UU.,92882
